date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-07-26 00:00:00,14.2,12.1,18,3.3,,261,9.1,29.6,1007.7,
2023-07-27 00:00:00,15.9,9.9,21.8,0.2,,242,12,33.3,1012.7,
2023-07-28 00:00:00,18.9,14.4,24,0,,228,14.9,40.8,1009,
2023-07-29 00:00:00,20.4,14.9,25.7,8.5,,223,7.5,24.1,1010.4,
2023-07-30 00:00:00,20.4,17.3,24.5,2.3,,225,10.7,27.8,1011.1,
2023-07-31 00:00:00,19.1,15.2,24.4,0,,231,12.2,31.5,1012.7,
2023-08-01 00:00:00,17.2,12.6,22.4,7.3,,140,5,25.9,1006.6,
2023-08-02 00:00:00,19.8,14.7,25.1,1,,215,10.4,35.2,1005.5,
2023-08-03 00:00:00,17.6,15.1,21.6,0,,236,6.9,27.8,1006.5,
2023-08-04 00:00:00,19.4,14.7,24.4,4.8,,315,4.3,14.8,1012.3,
2023-08-05 00:00:00,19.3,16.9,22.2,19.6,,37,11.9,31.5,1009.3,
2023-08-06 00:00:00,16.7,13.6,20.1,9.1,,234,14.1,37,1000.8,
2023-08-07 00:00:00,14.7,13.5,17,22.4,,236,19.7,37,1006.8,
2023-08-08 00:00:00,15.4,11.6,19.3,0.3,,228,19.2,42.6,1015.2,
2023-08-09 00:00:00,16.2,11.5,21.2,1,,225,11,31.5,1016.4,
2023-08-10 00:00:00,15.8,11.6,20.2,0.2,,277,7.1,18.5,1021.7,
2023-08-11 00:00:00,16.6,8.9,23.5,0,,253,5.3,20.4,1023.4,
2023-08-12 00:00:00,19.5,10.9,27.4,0,,251,4.4,16.7,1021.7,
2023-08-13 00:00:00,22.1,13.7,29.1,0,,270,5.9,25.9,1019.3,
2023-08-14 00:00:00,24.6,18.7,31.6,0,,100,3.4,16.7,1019.8,
2023-08-15 00:00:00,24.4,16.8,31.5,0,,71,5.8,20.4,1019.5,
2023-08-16 00:00:00,24.7,18.5,31.3,0,,40,7.1,29.6,1019.1,
2023-08-17 00:00:00,22.1,19.3,29.2,7.1,,81,6.8,25.9,1019.9,
2023-08-18 00:00:00,22.1,17,28.4,0.8,,197,5.9,24.1,1018.7,
2023-08-19 00:00:00,23.4,18.3,30.1,0,,239,4.7,18.5,1019.1,
2023-08-20 00:00:00,24.3,17.6,31,0,,244,7.8,24.1,1020.4,
2023-08-21 00:00:00,23.7,17.5,29.3,0,,274,5.5,24.1,1021.4,
2023-08-22 00:00:00,24.1,18.2,29.7,2.6,,51,6.5,18.5,1019.5,
2023-08-23 00:00:00,22.4,18.7,26.3,0,,272,8.5,20.4,1017.7,
2023-08-24 00:00:00,20.9,14.8,27.2,0,,226,5.2,18.5,1018.2,
2023-08-25 00:00:00,22,14.2,29.6,1.6,,178,8.1,29.6,1013.1,
2023-08-26 00:00:00,21.6,17.6,29.5,0.3,,256,5.6,24.1,1012.6,
2023-08-27 00:00:00,21.2,17.5,26.8,23.1,,325,6.1,20.4,1009.5,
2023-08-28 00:00:00,18.9,17.8,23.1,1,,351,12.4,31.5,1009.6,
2023-08-29 00:00:00,20.6,17.4,25.2,0,,266,8.4,22.2,1005,
2023-08-30 00:00:00,17.4,15.4,20.5,1,,249,11,22.2,1006.1,
2023-08-31 00:00:00,16.6,13.2,22,1.4,,232,11.6,31.5,1011.6,
2023-09-01 00:00:00,16.4,10.4,21.2,0,,221,7.9,33.3,1017.5,
2023-09-02 00:00:00,17.4,15.2,22.4,18.3,,284,6.5,25.9,1020.5,
2023-09-03 00:00:00,16.8,12.2,22.1,2.2,,280,7.1,25.9,1023.4,
2023-09-04 00:00:00,16.3,12.7,21.3,2.8,,276,10.4,22.2,1027.5,
2023-09-05 00:00:00,16.1,9,23.3,0,,45,6.4,22.2,1027.4,
2023-09-06 00:00:00,16.6,8.7,24.3,0,,36,6,18.5,1025.5,
2023-09-07 00:00:00,17.4,10.6,24.8,0,,43,11.2,31.5,1026.1,
2023-09-08 00:00:00,18.6,12.5,25.8,0,,40,8,22.2,1023.8,
2023-09-09 00:00:00,18.7,11.4,26,0,,50,5.9,18.5,1021.7,
2023-09-10 00:00:00,20.1,12.9,28,0,,45,3.4,14.8,1019.8,
2023-09-11 00:00:00,20.4,13.2,27.7,0,,250,4.6,20.4,1016.2,
2023-09-12 00:00:00,21.1,14.5,28.6,0,,238,4.5,18.5,1014.4,
2023-09-13 00:00:00,21.9,13.7,29.2,0,,247,5.8,22.2,1013.6,
2023-09-14 00:00:00,17.9,16.8,23.3,0.5,,287,9.2,24.1,1018.6,
2023-09-15 00:00:00,16.8,11.7,21.6,0,,50,9.8,27.8,1023.2,
2023-09-16 00:00:00,16.1,8.9,23.2,0,,37,14.7,29.6,1021.8,
2023-09-17 00:00:00,18.9,12.4,26,0,,51,4.3,16.7,1019.5,
2023-09-18 00:00:00,19.8,12.7,27.3,0,,72,7.3,18.5,1015.7,
2023-09-19 00:00:00,17,14,21,10.2,,267,10.2,33.3,1011.9,
2023-09-20 00:00:00,16.8,10.4,23.1,37.1,,265,7.5,25.9,1016.3,
2023-09-21 00:00:00,18.8,11.4,26.6,0,,54,9.2,27.8,1011.5,
2023-09-22 00:00:00,20.1,14,26.1,0,,51,9.4,24.1,1006.6,
2023-09-23 00:00:00,15.9,14.2,22.5,0.3,,240,8.9,22.2,1013.5,
2023-09-24 00:00:00,14,12.3,15.5,8.9,,334,5.1,16.7,1024.8,
2023-09-25 00:00:00,16.3,13.9,18.2,1.8,,50,13.4,33.3,1027.5,
2023-09-26 00:00:00,18.9,14.8,24,0,,44,11,24.1,1025.7,
2023-09-27 00:00:00,18.4,13.5,26.1,0,,34,5.4,20.4,1024.8,
2023-09-28 00:00:00,17.4,10.4,25.7,0,,43,5.9,16.7,1022.6,
2023-09-29 00:00:00,17.2,10.7,25.3,0,,198,3.2,16.7,1022.4,
2023-09-30 00:00:00,13.3,10.6,17,0,,230,6.4,29.6,1022.7,
2023-10-01 00:00:00,11.5,6.9,16.5,0,,223,6.8,25.9,1026.1,
2023-10-02 00:00:00,14.8,8.8,21.4,0,,228,5.8,24.1,1025,
2023-10-03 00:00:00,16.8,9.6,26.2,0,,149,6.5,24.1,1018.6,
2023-10-04 00:00:00,13.6,8.2,19.2,1.8,,242,17.6,42.6,1024.8,
2023-10-05 00:00:00,12.2,6.3,18,0,,235,13.1,42.6,1024.5,
2023-10-06 00:00:00,12.4,7.9,17,0,,232,11.9,33.3,1025.7,
2023-10-07 00:00:00,15.8,9.9,20.2,0,,233,24.8,51.8,1017,
2023-10-08 00:00:00,9.9,4.6,17.8,4.8,,281,16.7,40.8,1020.6,
2023-10-09 00:00:00,5.1,1.7,6.9,4,,113,5.1,16.7,1023,
2023-10-10 00:00:00,9.2,6.5,12.1,1,,51,6.6,18.5,1021.9,
2023-10-11 00:00:00,14.2,7,21.8,0,,226,8.3,37,1019,
2023-10-12 00:00:00,15.7,9.5,23,2.5,,225,14,40.8,1016,
2023-10-13 00:00:00,15.9,11.6,21.7,0,,213,7.3,24.1,1016.9,
2023-10-14 00:00:00,15.9,8.9,24.2,0,,260,12.8,42.6,1009.8,
2023-10-15 00:00:00,9.1,6.3,16.4,1,,252,16.1,40.8,1015.3,
2023-10-16 00:00:00,6.7,5,8.4,0,,245,18.2,40.8,1021,
2023-10-17 00:00:00,5.8,0.7,11.3,0,,259,4.7,13,1023.2,
2023-10-18 00:00:00,4.7,-1.3,12.7,0,,278,4.1,14.8,1018.7,
2023-10-19 00:00:00,6.4,-0.5,10.2,0,,40,8,22.2,1005.4,
2023-10-20 00:00:00,13.4,8.7,18,0,,35,10.4,25.9,994,
2023-10-21 00:00:00,16.4,12.9,22.9,0,,338,8.6,24.1,1000.3,
2023-10-22 00:00:00,13.7,11.3,15.7,15.9,,247,13.6,42.6,1007.9,
2023-10-23 00:00:00,10.3,6.5,16.7,0,,250,5.5,25.9,1017.2,
2023-10-24 00:00:00,9.9,4.2,15.1,0,,40,10.2,25.9,1010.9,
2023-10-25 00:00:00,11.2,6.2,13.5,11.4,,277,12.9,40.8,1001.6,
2023-10-26 00:00:00,9.8,4.7,15.5,0,,299,8,33.3,998.8,
2023-10-27 00:00:00,10.1,7.4,11.4,2.5,,0,10.2,27.8,994.8,
2023-10-28 00:00:00,11.1,8.4,14.4,16,,232,17.7,42.6,1003.4,
2023-10-29 00:00:00,11.1,5.3,19,0,,24,4.8,16.7,1009.2,
2023-10-30 00:00:00,10.9,5.3,19.6,0,,39,4.4,18.5,1008.9,
2023-10-31 00:00:00,14.2,9.7,19.5,6.6,,216,17,35.2,1002.8,
2023-11-01 00:00:00,9.9,5.1,14.6,2,,249,12.8,31.5,1011.2,
2023-11-02 00:00:00,9.5,2.8,17.6,0,,51,11.9,31.5,1002.6,
2023-11-03 00:00:00,12.2,9.6,14.2,1,,68,16.1,48.2,989.9,
2023-11-04 00:00:00,7.8,2.2,14.5,0.3,,192,9.5,38.9,996.7,
2023-11-05 00:00:00,6,1.3,9.1,10.1,,27,7.2,29.6,990.6,
2023-11-06 00:00:00,10.2,4.8,13.1,0,,232,25.4,51.8,1005.5,
2023-11-07 00:00:00,6.8,0.9,14.1,0.5,,309,8.5,35.2,1015.7,
2023-11-08 00:00:00,6.9,4.8,9.8,0.5,,236,11,35.2,1016.6,
2023-11-09 00:00:00,6.6,-0.3,13.6,0,,214,6.8,18.5,1015.1,
2023-11-10 00:00:00,7.5,4.2,11.4,6,,19,6.3,16.7,1007.4,
2023-11-11 00:00:00,7.1,5.6,8.8,13.4,,240,8.5,20.4,1003,
2023-11-12 00:00:00,5.5,2.3,7.3,11.9,,238,13.4,35.2,1008.8,
2023-11-13 00:00:00,4.3,1.5,7.5,0.2,,275,7.4,25.9,1012.6,
2023-11-14 00:00:00,9.9,1.2,12.2,4.1,,237,22.7,48.2,1005.3,
2023-11-15 00:00:00,8.4,6.4,11.5,4.3,,247,22.8,44.5,1008,
2023-11-16 00:00:00,6.3,4.3,9,1.5,,221,8,29.6,1015.9,
2023-11-17 00:00:00,4.8,2.6,6.4,4.9,,319,16.4,37,1012,
2023-11-18 00:00:00,2.1,1,4.1,2.5,,279,13.1,31.5,1022.1,
2023-11-19 00:00:00,2,0.1,6.3,2.9,,153,6.4,24.1,1016.2,
2023-11-20 00:00:00,7.6,5.1,8.6,9.4,,226,14.1,27.8,1009.2,
2023-11-21 00:00:00,6.7,1.6,8.7,9.4,,248,15,31.5,1011.9,
2023-11-22 00:00:00,-0.9,-1.6,6.8,1,20,18,9.9,25.9,1026.3,
2023-11-23 00:00:00,3.1,-1.2,7.4,0,,230,30.8,63,1015.9,
2023-11-24 00:00:00,4,0.3,7.5,4.8,,245,29.6,63,998.1,
2023-11-25 00:00:00,0.6,-1.1,1.4,1.5,,245,14.9,35.2,1000.9,
2023-11-26 00:00:00,-1,-2.3,0.1,0.5,20,271,18.6,33.3,1009.3,
2023-11-27 00:00:00,-1.7,-2.8,0.3,0.3,30,239,9.8,31.5,1009.1,
2023-11-28 00:00:00,-1.6,-2.7,-0.8,1.5,30,14,14.7,31.5,997.7,
2023-11-29 00:00:00,-5.1,-9.5,-1.7,0.8,51,255,10.7,27.8,1009,
2023-11-30 00:00:00,-2.8,-8.6,2.5,0.9,,17,4,14.8,1007,
2023-12-01 00:00:00,-0.8,-2.1,1.3,2.5,,28,8,27.8,1005.5,
2023-12-02 00:00:00,-2.1,-2.7,-1,4.3,180,14,15.5,33.3,1005.2,
2023-12-03 00:00:00,-3.4,-7,-2.2,4,,238,20.3,37,1019.9,
2023-12-04 00:00:00,-4.7,-7.7,-1.8,0,,262,8.4,22.2,1024.1,
2023-12-05 00:00:00,-5.1,-7.6,-1.4,0,,42,8.4,20.4,1016.8,
2023-12-06 00:00:00,-4.2,-5.2,-3.4,0.7,,51,11.5,24.1,1017.3,
2023-12-07 00:00:00,-2.1,-4.1,-1,0.8,180,199,6.5,20.4,1020.9,
2023-12-08 00:00:00,-1.6,-2.6,-1,1.8,160,73,9.9,25.9,1021.1,
2023-12-09 00:00:00,-2.3,-3.8,-0.9,0,150,70,4.5,13,1018.3,
2023-12-10 00:00:00,-1.8,-7,1.1,0.1,,21,5.2,18.5,1011.7,
2023-12-11 00:00:00,3.4,-1.3,6.7,0,99,217,7.4,27.8,1006.8,
2023-12-12 00:00:00,4.4,1.3,6.6,2.3,41,249,14.2,40.8,1009.1,
2023-12-13 00:00:00,2.3,0.2,3.7,2.9,,34,8.2,20.4,1004.1,
2023-12-14 00:00:00,3.5,2.8,4,0.8,,275,5.5,20.4,1011.3,
2023-12-15 00:00:00,1,-0.9,3.8,10.2,,253,13.1,27.8,1030.9,
2023-12-16 00:00:00,3,0.4,4.5,0.2,,230,17.1,33.3,1037.7,
2023-12-17 00:00:00,5.1,2.9,7.4,0,,229,21.8,40.8,1034.8,
2023-12-18 00:00:00,6.8,1.5,11.2,0,,227,20,37,1029.8,
2023-12-19 00:00:00,6.5,1.4,11.5,0,,218,12.9,31.5,1020.6,
2023-12-20 00:00:00,4.5,3.4,7.3,0,,233,22.5,42.6,1010.8,
2023-12-21 00:00:00,4.8,3.5,6,2,,213,23.4,53.7,998.1,
2023-12-22 00:00:00,2.6,0.5,6.1,12.2,10,245,32,55.5,989.6,
2023-12-23 00:00:00,0.7,-0.4,2.6,1.5,10,250,28.2,53.7,998.1,
2023-12-24 00:00:00,2.5,-0.3,8.8,6.8,,223,18.6,42.6,1005.1,
2023-12-25 00:00:00,9.8,6.4,11.4,6.4,,235,35.6,59.3,1004.6,
2023-12-26 00:00:00,9.3,6.2,12.2,2.8,,235,25.1,51.8,1010.6,
2023-12-27 00:00:00,3.6,-2.1,8.2,3.8,,256,18.9,46.3,1022.9,
2023-12-28 00:00:00,3.7,-2.9,11,0,,258,8.4,25.9,1019.2,
2023-12-29 00:00:00,7.1,2.6,11.1,0,,227,13.4,40.8,1015.4,
2023-12-30 00:00:00,5.9,1.8,10.9,0.3,,232,16.7,48.2,1015.1,
2023-12-31 00:00:00,2.7,-1.6,6.5,0,,27,8,22.2,1014.3,
2024-01-01 00:00:00,2.7,0.5,4.7,8.9,,260,12.8,35.2,1009.2,
2024-01-02 00:00:00,4.9,2.9,7,9.9,,193,9.7,29.6,1008,
2024-01-03 00:00:00,7.4,4.1,10.2,5.5,,223,19.2,44.5,997.5,
2024-01-04 00:00:00,6.6,3.1,9.2,7.1,,235,25.5,53.7,998.6,
2024-01-05 00:00:00,1.3,0,6.5,5.8,,25,14.4,46.3,1009.8,
2024-01-06 00:00:00,1.1,-0.7,2.8,7.4,,41,13.4,33.3,1009.2,
2024-01-07 00:00:00,-4.4,-6.9,0.8,7.4,51,23,17.3,33.3,1015.9,
2024-01-08 00:00:00,-10.1,-13.9,-6.3,0.5,130,27,12.2,29.6,1029.2,
2024-01-09 00:00:00,-14.5,-17.5,-10.5,0,109,36,12.2,29.6,1038.9,
2024-01-10 00:00:00,-13.3,-18.1,-6.5,0,,242,4.4,13,1036.1,
2024-01-11 00:00:00,-5.3,-12.2,-1.3,1.9,,223,16.5,37,1027.2,
2024-01-12 00:00:00,-2.6,-4.5,-1.2,0,,257,16.8,44.5,1026.4,
2024-01-13 00:00:00,-0.8,-2.6,0.1,0,99,233,26.4,44.5,1017.8,
2024-01-14 00:00:00,0.1,-1.4,1.1,3.7,,229,27,46.3,1005.8,
2024-01-15 00:00:00,0.5,-0.4,1.2,0.3,109,223,27.2,48.2,998.1,
2024-01-16 00:00:00,-1.6,-5.1,0.6,0.5,109,231,20.5,40.8,1007.2,
2024-01-17 00:00:00,-5,-12.3,0.2,0,,23,10.1,22.2,1004.3,
2024-01-18 00:00:00,2.3,-1.9,6.3,0,89,273,8.1,24.1,993.9,
2024-01-19 00:00:00,-1.8,-3.8,1.2,3,51,244,13.4,27.8,1015.8,
2024-01-20 00:00:00,-1.2,-3.1,1.2,0,41,236,24.8,44.5,1027.6,
2024-01-21 00:00:00,-0.2,-2.6,3.3,0,30,67,7.7,35.2,1033.1,
2024-01-22 00:00:00,0.4,-7.4,7.9,0.3,,256,9.2,37,1023.6,
2024-01-23 00:00:00,3.2,1.3,6.2,3.6,,222,14.6,38.9,1023.3,
2024-01-24 00:00:00,5.2,-2.1,10.1,0.5,,230,22,57.4,1017.8,
2024-01-25 00:00:00,5.7,4,7.7,8.4,,263,35.4,61.1,1017.3,
2024-01-26 00:00:00,3.2,2,5.4,3.1,,242,12.8,35.2,1022.8,
2024-01-27 00:00:00,3.2,1.7,6,2.8,,264,27.6,53.7,1026.6,
2024-01-28 00:00:00,1.8,-1.1,4,3,,250,7.7,27.8,1038.2,
2024-01-29 00:00:00,0.4,-3.9,7.3,0,,36,5,13,1038.4,
2024-01-30 00:00:00,0.2,-5.5,8.5,0,,236,3.7,13,1035.9,
2024-01-31 00:00:00,0.3,-3.9,3.3,0.4,,211,7.6,22.2,1033.4,
2024-02-01 00:00:00,2.9,-2,6.2,0,,231,17.2,40.8,1024.4,
2024-02-02 00:00:00,3.9,2,6,1.5,,240,19.8,37,1025.3,
2024-02-03 00:00:00,7.1,3.4,8.3,0.3,,236,29.7,51.8,1018.2,
2024-02-04 00:00:00,7.1,6.1,8.3,3.3,,250,29.1,50,1015,
2024-02-05 00:00:00,7.9,4.9,9.7,16,,241,32.6,55.5,1009.9,
2024-02-06 00:00:00,8.2,6.3,10.4,8.6,,232,32.7,53.7,1010.3,
2024-02-07 00:00:00,6.9,0.8,10.1,0,,235,35.3,66.7,1003.5,
2024-02-08 00:00:00,1.3,0.3,2.5,10.8,,95,9.2,24.1,1005.1,
2024-02-09 00:00:00,3.3,1.6,5.9,2.5,,33,8.6,24.1,998.6,
2024-02-10 00:00:00,6.8,2.6,12.1,6.9,,29,7.5,20.4,996.8,
2024-02-11 00:00:00,8.2,5.1,10,3.3,,28,7.2,24.1,995,
2024-02-12 00:00:00,7.7,4.4,10.1,3.8,,228,12.5,33.3,1002.1,
2024-02-13 00:00:00,4.6,1.2,7.9,0,,253,11.3,35.2,1016.7,
2024-02-14 00:00:00,4.2,-0.1,15,0,,230,4.5,18.5,1023.9,
2024-02-15 00:00:00,6.9,3.3,13.3,0,,30,3.3,14.8,1023.3,
2024-02-16 00:00:00,6.3,-0.4,15.1,0,,29,5.6,18.5,1022.7,
2024-02-17 00:00:00,5.7,1,8.8,1,,244,12,29.6,1026.4,
2024-02-18 00:00:00,3.6,-0.6,7.6,0,,324,10.5,24.1,1033.3,
2024-02-19 00:00:00,3.4,-2.6,9,1,,320,13.8,38.9,1022.3,
2024-02-20 00:00:00,6.3,5.3,9.4,2.8,,238,17.7,38.9,1022.6,
2024-02-21 00:00:00,5.3,2.2,9,0.5,,222,11.3,35.2,1021.4,
2024-02-22 00:00:00,6.4,-0.3,12.4,0,,81,8,24.1,1006.5,
2024-02-23 00:00:00,8.2,7,10.4,0.5,,75,7,22.2,1001.5,
2024-02-24 00:00:00,7.8,3.8,10.5,0.2,,326,11.9,37,1007.1,
2024-02-25 00:00:00,6.9,-1.2,14.3,0,,53,7.4,22.2,1011,
2024-02-26 00:00:00,7.8,0.3,15.1,0,,45,7.3,24.1,1008.4,
2024-02-27 00:00:00,10.4,3.7,17.7,0,,36,7.1,20.4,1013.7,
2024-02-28 00:00:00,10.3,8.5,13.6,0.3,,238,5.9,22.2,1018.9,
2024-02-29 00:00:00,8.9,6.9,12.8,0.3,,42,11.6,29.6,1020.4,
2024-03-01 00:00:00,7.6,3.6,12.1,0,,45,12.1,25.9,1012.6,
2024-03-02 00:00:00,7.6,4.2,11.3,0,,39,7.3,20.4,1011.7,
2024-03-03 00:00:00,9.5,4.4,15.9,0,,42,12.2,27.8,1009.9,
2024-03-04 00:00:00,8.5,3.4,12.8,2.5,,35,11.9,25.9,1008.9,
2024-03-05 00:00:00,6.4,3.7,10.6,1,,356,6.5,16.7,1014.2,
2024-03-06 00:00:00,1.8,-1.4,6.4,4.3,,352,9.5,29.6,1021.6,
2024-03-07 00:00:00,1.9,1,4.1,3.8,,42,20.4,35.2,1024.4,
2024-03-08 00:00:00,1.5,-1.5,5.6,0,,73,11.7,29.6,1023.1,
2024-03-09 00:00:00,2.6,-2.6,9.6,0,,37,11,24.1,1016.9,
2024-03-10 00:00:00,7.6,2.4,13.8,0,,47,16.4,37,1010.3,
2024-03-11 00:00:00,8.5,6.9,10.7,4.4,,41,18.9,37,1008.6,
2024-03-12 00:00:00,7.1,6.5,8.6,3.8,,351,9.5,29.6,1010.8,
2024-03-13 00:00:00,6.6,6,8.4,5.6,,303,8,20.4,1016.8,
2024-03-14 00:00:00,4.9,0.9,9.3,1,,67,6.8,18.5,1018.9,
2024-03-15 00:00:00,5.2,-2.1,12.5,0,,32,8.4,18.5,1016.9,
2024-03-16 00:00:00,9.4,3.7,16.3,1,,244,9.4,35.2,1015.7,
2024-03-17 00:00:00,6.1,3.3,10.4,3.8,,272,21.2,44.5,1021.3,
2024-03-18 00:00:00,1.8,0.3,5.5,0,,295,10.4,25.9,1020.7,
2024-03-19 00:00:00,3.6,0.3,8.6,0,,321,7.1,18.5,1023.2,
2024-03-20 00:00:00,5.1,-2.6,12.7,0,,347,5.7,18.5,1023.6,
2024-03-21 00:00:00,7.7,0.3,14.7,0,,38,5.3,18.5,1021,
2024-03-22 00:00:00,9.8,7.4,12.2,0,,237,10.9,29.6,1017.7,
2024-03-23 00:00:00,10.4,4.9,20.4,0,,260,14.3,57.4,1006.9,
2024-03-24 00:00:00,4.5,1.4,8.4,4.8,,246,11.9,33.3,1006.3,
2024-03-25 00:00:00,3.8,0.6,7.5,1.5,,233,9.4,38.9,1006.1,
2024-03-26 00:00:00,5.3,-2.5,14.9,3.6,,64,10.6,31.5,1007,
2024-03-27 00:00:00,10.9,2.8,18.8,0,,67,14.1,33.3,997.9,
2024-03-28 00:00:00,12.3,9,16,11,,174,14.8,48.2,994.6,
2024-03-29 00:00:00,11.7,5,18,1.7,,233,13.8,35.2,1006.8,
2024-03-30 00:00:00,15.6,5,24,0,,84,8.5,29.6,1006.3,
2024-03-31 00:00:00,17.9,9,24.2,0,,160,12.8,37,1003.6,
2024-04-01 00:00:00,17.7,12.7,25.9,0.4,,218,8.5,40.8,999.8,
2024-04-02 00:00:00,10,7.8,17.3,20.7,,247,21,50,1002.8,
2024-04-03 00:00:00,11.6,7.6,15.8,9.4,,238,26,59.3,1009.4,
2024-04-04 00:00:00,12.1,8.7,16.3,0.3,,227,10.8,33.3,1013.6,
2024-04-05 00:00:00,13.3,9.5,17.7,2.3,,233,16.1,38.9,1017.3,
2024-04-06 00:00:00,14.8,10.4,19.4,0,,256,10.4,33.3,1018,
2024-04-07 00:00:00,16.2,7.5,25.4,0,,34,7.2,20.4,1020,
2024-04-08 00:00:00,18.6,10.2,27.3,0,,39,5.1,20.4,1016.7,
2024-04-09 00:00:00,18.6,8.7,27.6,0,,69,8,25.9,1012.5,
2024-04-10 00:00:00,12.7,10.8,22.1,0,,253,13.1,31.5,1022.5,
2024-04-11 00:00:00,12.3,8.7,17.2,0,,229,6.2,18.5,1032.7,
2024-04-12 00:00:00,13,5.4,20.3,0,,232,8,25.9,1031.1,
2024-04-13 00:00:00,14.8,7.8,21.2,0,,244,12.5,42.6,1025.5,
2024-04-14 00:00:00,15.8,8.6,22.4,0.5,,267,14.9,51.8,1017.7,
2024-04-15 00:00:00,10.9,9.4,17.7,3,,24,6.9,27.8,1010.6,
2024-04-16 00:00:00,7.9,2.9,11.3,5.1,,238,18,42.6,1003.4,
2024-04-17 00:00:00,4.7,0.4,8.5,0.5,,291,10.4,29.6,1005.2,
2024-04-18 00:00:00,4.4,0.6,9.1,0.5,,252,11.4,33.3,1011.4,
2024-04-19 00:00:00,6.4,0.9,11.3,1.8,,220,15.8,40.8,1011.1,
2024-04-20 00:00:00,6.9,4.9,9.7,0.5,,224,11.9,25.9,1009.7,
2024-04-21 00:00:00,3.3,2,6.6,4.6,,297,10.4,25.9,1018.1,
2024-04-22 00:00:00,4,1.8,6.4,2.8,,306,11.6,24.1,1021.3,
2024-04-23 00:00:00,5.7,1.2,11,0,,40,13.5,35.2,1019.2,
2024-04-24 00:00:00,7.2,5,9.8,7.9,,308,8.3,25.9,1006.5,
2024-04-25 00:00:00,7.2,3.6,12.1,8.4,,233,10.8,29.6,1008.3,
2024-04-26 00:00:00,8.4,-0.3,15.5,0,,196,6.8,20.4,1012.9,
2024-04-27 00:00:00,10.7,3.1,17.3,1,,23,6.2,24.1,1017,
2024-04-28 00:00:00,14.6,4,22.7,0,,70,9.9,27.8,1020.2,
2024-04-29 00:00:00,17.2,7.6,25.6,0,,44,10.7,25.9,1023.5,
2024-04-30 00:00:00,17.8,8.9,25.7,0,,57,12,40.8,1023.8,
2024-05-01 00:00:00,16.3,7,23.4,0,,65,14.1,40.8,1017.3,
2024-05-02 00:00:00,16.7,9.9,23,0,,56,12.8,37,1011.3,
2024-05-03 00:00:00,16.9,8,24.6,0,,30,9.6,31.5,1010.2,
2024-05-04 00:00:00,16.6,9.4,23.8,0,,58,7.3,27.8,1014.3,
2024-05-05 00:00:00,17.1,6.6,25.8,0,,242,6.8,27.8,1011.8,
2024-05-06 00:00:00,17.8,11.8,23.9,2.5,,254,12,33.3,1008.8,
2024-05-07 00:00:00,13.9,12,20.1,4.8,,7,11,27.8,1013.5,
2024-05-08 00:00:00,11.4,6.9,16.9,0,,44,16.7,37,1022.2,
2024-05-09 00:00:00,13,5.4,19.2,0,,31,9,29.6,1024.3,
2024-05-10 00:00:00,13.1,3.8,20,0,,254,7.4,22.2,1022.7,
2024-05-11 00:00:00,13.3,9.7,18.2,1,,244,6.6,22.2,1021.9,
2024-05-12 00:00:00,11.4,3.9,17.3,0,,42,12.3,31.5,1023.2,
2024-05-13 00:00:00,12.1,2.3,19.5,0,,41,10.5,29.6,1020.5,
2024-05-14 00:00:00,14.4,4.4,21.3,0,,56,14.7,38.9,1016.8,
2024-05-15 00:00:00,14.9,8,21.6,0,,52,19.2,44.5,1017.3,
2024-05-16 00:00:00,16.1,6.9,22.7,0,,60,20.7,48.2,1017.1,
2024-05-17 00:00:00,14.8,9.5,21.9,0.5,,65,23.3,46.3,1014.4,
2024-05-18 00:00:00,16.6,10.3,23.8,0.5,,330,5.8,20.4,1014.2,
2024-05-19 00:00:00,16.5,9.7,22.8,1.5,,345,7.4,24.1,1012.7,
2024-05-20 00:00:00,17.4,10.3,25.2,0,,234,5.8,20.4,1013.1,
2024-05-21 00:00:00,19.2,10.5,26.5,0,,56,11.8,33.3,1012,
2024-05-22 00:00:00,17.8,15.3,25.2,19.1,,277,9.6,24.1,1009.5,
2024-05-23 00:00:00,17.8,14.6,21.9,0.2,,243,8.9,22.2,1014.7,
2024-05-24 00:00:00,17.9,14.8,24.4,0,,31,10.5,27.8,1018.6,
2024-05-25 00:00:00,18,10.6,26,1,,22,7.6,22.2,1019.8,
2024-05-26 00:00:00,18.3,11.5,26.9,0,,48,9.3,27.8,1020.3,
2024-05-27 00:00:00,19.7,10.6,27.6,3.8,,48,10.7,31.5,1019.8,
2024-05-28 00:00:00,19.3,10.6,27.2,0,,41,12.3,35.2,1016.3,
2024-05-29 00:00:00,18.9,14.5,24.2,0,,244,10.3,22.2,1014.2,
2024-05-30 00:00:00,19.4,15,25.2,0,,77,11.6,27.8,1007,
2024-05-31 00:00:00,18.7,12.5,25.8,0,,59,9,24.1,1006.9,
2024-06-01 00:00:00,17.1,14.2,25,0.5,,288,6.4,25.9,1009.2,
2024-06-02 00:00:00,16.7,14.2,20.5,3.6,,240,15.5,42.6,1012.3,
2024-06-03 00:00:00,18.2,13.5,24.1,1.5,,263,11.4,25.9,1014,
2024-06-04 00:00:00,15.7,15,20.4,7.6,,293,11.5,25.9,1012.9,
2024-06-05 00:00:00,18.1,12,24.3,25.9,,228,11,33.3,1013.6,
